Version,File_Name,LOC,LOC_touched,NR,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Bugginess
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,97,3,2,2,1,1,0.50,-1,1,-0.50,50,39,25.00,No
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,81,0,0,0,0,0,0,0,0,0,0,0,0,Yes
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,172,0,0,0,0,0,0,0,0,0,0,0,0,Yes
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,106,0,0,0,0,0,0,0,0,0,0,0,0,No
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,57,0,0,0,0,0,0,0,0,0,0,0,0,No
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java,66,0,0,0,0,0,0,0,0,0,0,0,0,No
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,136,0,0,0,0,0,0,0,0,0,0,0,0,Yes
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,103,0,0,0,0,0,0,0,0,0,0,0,0,Yes
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java,55,0,0,0,0,0,0,0,0,0,0,0,0,No
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java,49,0,0,0,0,0,0,0,0,0,0,0,0,No
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java,52,0,0,0,0,0,0,0,0,0,0,0,0,No
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java,192,72,2,1,72,36,36.00,72,36,36.00,4,2,2.00,No
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java,531,0,0,0,0,0,0,0,0,0,0,0,0,Yes
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java,125,1,1,1,1,1,1.00,1,1,1.00,39,39,39.00,Yes
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,86,0,0,0,0,0,0,0,0,0,0,0,0,No
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java,48,0,0,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,392,476,1,1,476,476,476.00,476,476,476.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,66,77,1,1,77,77,77.00,77,77,77.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java,57,69,1,1,69,69,69.00,69,69,69.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheMap.java,87,104,1,1,104,104,104.00,104,104,104.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java,96,115,1,1,115,115,115.00,115,115,115.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/MessagingSessionFacade.java,381,421,1,1,421,421,421.00,421,421,421.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java,50,61,1,1,61,61,61.00,61,61,61.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java,1711,2033,2,2,2021,2009,1010.50,2009,2009,1004.50,188,147,94.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java,144,179,1,1,179,179,179.00,179,179,179.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java,88,106,1,1,106,106,106.00,106,106,106.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java,31,33,1,1,33,33,33.00,33,33,33.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java,576,657,1,1,657,657,657.00,657,657,657.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java,240,295,1,1,295,295,295.00,295,295,295.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java,733,872,1,1,872,872,872.00,872,872,872.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java,380,444,1,1,444,444,444.00,444,444,444.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java,143,168,1,1,168,168,168.00,168,168,168.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java,668,752,1,1,752,752,752.00,752,752,752.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java,113,135,1,1,135,135,135.00,135,135,135.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java,1124,1126,1,1,1126,1126,1126.00,1126,1126,1126.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java,144,163,1,1,163,163,163.00,163,163,163.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java,156,184,1,1,184,184,184.00,184,184,184.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java,42,51,1,1,51,51,51.00,51,51,51.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java,24,25,1,1,25,25,25.00,25,25,25.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java,158,180,1,1,180,180,180.00,180,180,180.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java,55,64,1,1,64,64,64.00,64,64,64.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java,80,101,1,1,101,101,101.00,101,101,101.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java,412,512,1,1,512,512,512.00,512,512,512.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java,166,187,1,1,187,187,187.00,187,187,187.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java,47,56,1,1,56,56,56.00,56,56,56.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java,34,39,1,1,39,39,39.00,39,39,39.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,232,261,1,1,261,261,261.00,261,261,261.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java,60,73,1,1,73,73,73.00,73,73,73.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java,52,65,1,1,65,65,65.00,65,65,65.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java,274,329,1,1,329,329,329.00,329,329,329.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java,57,64,1,1,64,64,64.00,64,64,64.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java,142,164,1,1,164,164,164.00,164,164,164.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java,537,628,2,2,626,621,313.00,624,621,312.00,186,147,93.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java,65,74,1,1,74,74,74.00,74,74,74.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java,95,117,1,1,117,117,117.00,117,117,117.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java,71,84,1,1,84,84,84.00,84,84,84.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java,191,228,2,2,227,226,113.50,226,226,113.00,188,147,94.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,64,76,1,1,76,76,76.00,76,76,76.00,147,147,147.00,No
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java,263,323,1,1,323,323,323.00,323,323,323.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/AutoFailTestSupport.java,133,153,1,1,153,153,153.00,153,153,153.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/CombinationTestSupport.java,222,250,1,1,250,250,250.00,250,250,250.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/ConnectionCleanupTest.java,60,73,1,1,73,73,73.00,73,73,73.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java,71,84,1,1,84,84,84.00,84,84,84.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/ExpiryHogTest.java,51,61,1,1,61,61,61.00,61,61,61.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JMSConsumerTest.java,755,936,1,1,936,936,936.00,936,936,936.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JMSDurableTopicRedeliverTest.java,66,76,1,1,76,76,76.00,76,76,76.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java,143,165,1,1,165,165,165.00,165,165,165.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JMSMessageTest.java,403,504,1,1,504,504,504.00,504,504,504.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JMSUsecaseTest.java,90,109,1,1,109,109,109.00,109,109,109.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckListenerTest.java,66,77,1,1,77,77,77.00,77,77,77.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckTest.java,65,75,1,1,75,75,75.00,75,75,75.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsBenchmark.java,167,204,1,1,204,204,204.00,204,204,204.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java,106,127,1,1,127,127,127.00,127,127,127.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckTest.java,126,148,1,1,148,148,148.00,148,148,148.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConnectionStartStopTest.java,148,169,1,1,169,169,169.00,169,169,169.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConsumerResetActiveListenerTest.java,134,157,1,1,157,157,157.00,157,157,157.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsCreateConsumerInOnMessageTest.java,89,96,1,1,96,96,96.00,96,96,96.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSelectorTest.java,24,26,1,1,26,26,26.00,26,26,26.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSendReceiveTest.java,80,87,1,1,87,87,87.00,87,87,87.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicTransactionTest.java,33,38,1,1,38,38,38.00,38,38,38.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsMultipleClientsTestSupport.java,232,281,1,1,281,281,281.00,281,281,281.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRedeliveredTest.java,323,380,1,1,380,380,380.00,380,380,380.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java,294,339,1,1,339,339,339.00,339,339,339.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveTestSupport.java,203,234,1,1,234,234,234.00,234,234,234.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveWithMessageExpirationTest.java,185,239,1,1,239,239,239.00,239,239,239.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendWithAsyncCallbackTest.java,91,107,1,1,107,107,107.00,107,107,107.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTestSupport.java,148,174,1,1,174,174,174.00,174,174,174.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicCompositeSendReceiveTest.java,91,101,1,1,101,101,101.00,101,101,101.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicRedeliverTest.java,149,176,1,1,176,176,176.00,176,176,176.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSelectorTest.java,183,212,1,1,212,212,212.00,212,212,212.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveSubscriberTest.java,31,33,1,1,33,33,33.00,33,33,33.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveTest.java,76,95,1,1,95,95,95.00,95,95,95.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsTest.java,92,116,1,1,116,116,116.00,116,116,116.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java,25,28,1,1,28,28,28.00,28,28,28.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java,37,46,1,1,46,46,46.00,46,46,46.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java,31,36,1,1,36,36,36.00,36,36,36.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java,590,692,1,1,692,692,692.00,692,692,692.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java,137,164,1,1,164,164,164.00,164,164,164.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/MessageListenerRedeliveryTest.java,159,193,1,1,193,193,193.00,193,193,193.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/RedeliveryPolicyTest.java,115,145,1,1,145,145,145.00,145,145,145.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/TestSupport.java,128,151,1,1,151,151,151.00,151,151,151.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/TimeStampTest.java,73,91,1,1,91,91,91.00,91,91,91.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleConsumer.java,119,129,1,1,129,129,129.00,129,129,129.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleProducer.java,124,138,1,1,138,138,138.00,138,138,138.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadClient.java,173,222,1,1,222,222,222.00,222,222,222.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadController.java,81,98,1,1,98,98,98.00,98,98,98.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadTest.java,114,127,1,1,127,127,127.00,127,127,127.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/ConnectionChurnTest.java,67,79,2,2,78,77,39.00,77,77,38.50,186,147,93.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/InactiveDurableTopicTest.java,161,171,1,1,171,171,171.00,171,171,171.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/NetworkedSyncTest.java,178,212,1,1,212,212,212.00,212,212,212.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/NumberOfDestinationsTest.java,77,88,1,1,88,88,88.00,88,88,88.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfConsumer.java,122,139,1,1,139,139,139.00,139,139,139.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfProducer.java,111,125,1,1,125,125,125.00,125,125,125.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfRate.java,69,78,1,1,78,78,78.00,78,78,78.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicNetworkTest.java,43,50,1,1,50,50,50.00,50,50,50.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicTest.java,57,63,1,1,63,63,63.00,63,63,63.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNetworkTest.java,67,79,1,1,79,79,79.00,79,79,79.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNonPersistentTopicTest.java,33,37,1,1,37,37,37.00,37,37,37.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleTopicTest.java,165,181,1,1,181,181,181.00,181,181,181.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumer.java,41,47,1,1,47,47,47.00,47,47,47.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumerTopicTest.java,48,56,1,1,56,56,56.00,56,56,56.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowDurableConsumerTopicTest.java,32,38,1,1,38,38,38.00,38,38,38.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsResourceProvider.java,213,237,1,1,237,237,237.00,237,237,237.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsSendReceiveTestSupport.java,234,273,1,1,273,273,273.00,273,273,273.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveTest.java,97,116,1,1,116,116,116.00,116,116,116.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsAndByteSelectorTest.java,30,35,1,1,35,35,35.00,35,35,35.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsTest.java,106,129,1,1,129,129,129.00,129,129,129.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/test/TestSupport.java,226,261,1,1,261,261,261.00,261,261,261.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/test/rollback/DelegatingTransactionalMessageListener.java,62,71,1,1,71,71,71.00,71,71,71.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSentMessageTest.java,57,62,1,1,62,62,62.00,62,62,62.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSessionDeliveryModeTest.java,63,72,1,1,72,72,72.00,72,72,72.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositeConsumeTest.java,58,73,1,1,73,73,73.00,73,73,73.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositePublishTest.java,118,145,2,2,145,143,72.50,145,143,72.50,186,147,93.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ConcurrentProducerDurableConsumerTest.java,358,413,1,1,413,413,413.00,413,413,413.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DiscriminatingConsumerLoadTest.java,266,322,1,1,322,322,322.00,322,322,322.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DispatchMultipleConsumersTest.java,197,214,1,1,214,214,214.00,214,214,214.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableConsumerCloseAndReconnectTest.java,153,192,1,1,192,192,192.00,192,192,192.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubProcessTest.java,518,628,1,1,628,628,628.00,628,628,628.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubSelectorDelayTest.java,199,256,1,1,256,256,256.00,256,256,256.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubscriptionHangTestCase.java,104,119,1,1,119,119,119.00,119,119,119.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/MyObject.java,58,73,1,1,73,73,73.00,73,73,73.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/NonBlockingConsumerRedeliveryTest.java,278,340,1,1,340,340,340.00,340,340,340.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ObjectMessageNotSerializableTest.java,202,241,1,1,241,241,241.00,241,241,241.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ProducerConsumerTestSupport.java,49,54,1,1,54,54,54.00,54,54,54.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnDurableTopicConsumedMessageTest.java,24,27,1,1,27,27,27.00,27,27,27.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnTopicConsumedMessageTest.java,53,66,1,1,66,66,66.00,66,66,66.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/SubscribeClosePublishThenConsumeTest.java,88,107,1,1,107,107,107.00,107,107,107.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TestSupport.java,134,157,1,1,157,157,157.00,157,157,157.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TopicRedeliverTest.java,259,300,1,1,300,300,300.00,300,300,300.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionRollbackOrderTest.java,133,161,1,1,161,161,161.00,161,161,161.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionTest.java,99,120,1,1,120,120,120.00,120,120,120.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/util/ConsumerThread.java,74,86,1,1,86,86,86.00,86,86,86.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/util/DefaultTestAppender.java,63,82,1,1,82,82,82.00,82,82,82.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/util/IdGenerator.java,26,29,1,1,29,29,29.00,29,29,29.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/util/MessageIdList.java,229,267,1,1,267,267,267.00,267,267,267.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/util/ProducerThread.java,74,87,1,1,87,87,87.00,87,87,87.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/util/SimplePojo.java,72,77,1,1,77,77,77.00,77,77,77.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/activemq/util/Wait.java,35,40,1,1,40,40,40.00,40,40,40.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/hedwig/JmsTestBase.java,83,95,1,1,95,95,95.00,95,95,95.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/BasicJMSTest.java,281,337,1,1,337,337,337.00,337,337,337.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/BasicSelectorGrammarTest.java,323,376,1,1,376,376,376.00,376,376,376.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorParserTest.java,39,46,1,1,46,46,46.00,46,46,46.00,147,147,147.00,No
5,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorTest.java,323,399,1,1,399,399,399.00,399,399,399.00,147,147,147.00,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,64,0,0,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,40,0,0,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,44,0,0,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,83,0,0,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,360,0,0,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,119,5,1,1,4,4,4.00,3,3,3.00,39,39,39.00,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,123,10,1,1,8,8,8.00,6,6,6.00,39,39,39.00,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,165,0,0,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,41,0,0,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,133,0,0,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,149,0,0,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,51,0,0,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,162,0,0,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,64,0,0,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,31,0,0,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,32,0,0,0,0,0,0,0,0,0,0,0,0,No
