Version,File_Name,LOC,LOC_touched,NR,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Bugginess
4,tajo-core/src/main/java/org/apache/tajo/master/TajoContainerProxy.java,173,218,19,7,96,11,5.05,-26,2,-1.37,1296,152,68.21,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/TajoMaster.java,479,427,35,6,271,21,7.74,115,21,3.29,2552,301,72.91,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/TajoMasterClientService.java,792,810,30,6,597,208,19.90,384,158,12.80,1795,301,59.83,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/TaskRunnerGroupEvent.java,44,24,3,3,12,4,4.00,0,0,0,288,128,96.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/TaskRunnerLauncher.java,21,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/TaskState.java,21,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/cluster/WorkerConnectionInfo.java,157,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-core/src/main/java/org/apache/tajo/master/container/TajoContainer.java,156,519,3,3,519,173,173.00,519,173,173.00,288,128,96.00,No
4,tajo-core/src/main/java/org/apache/tajo/master/container/TajoContainerId.java,153,522,5,4,518,172,103.60,514,172,102.80,323,128,64.60,No
4,tajo-core/src/main/java/org/apache/tajo/master/container/TajoContainerIdPBImpl.java,83,304,5,4,302,100,60.40,300,100,60.00,323,128,64.60,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/container/TajoConverterUtils.java,77,1141,5,4,789,263,157.80,437,263,87.40,323,128,64.60,No
4,tajo-core/src/main/java/org/apache/tajo/master/event/ContainerAllocationEvent.java,65,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/ContainerAllocatorEventType.java,24,6,3,2,3,1,1.00,0,0,0,377,152,125.67,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/ContainerEvent.java,32,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/FragmentScheduleEvent.java,51,47,3,3,24,8,8.00,1,1,0.33,626,301,208.67,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/GrouppedContainerAllocatorEvent.java,39,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/LocalTaskEvent.java,40,51,6,4,27,5,4.50,3,1,0.50,665,152,110.83,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/LocalTaskEventType.java,21,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/QueryCompletedEvent.java,36,20,4,2,10,4,2.50,0,0,0,378,152,94.50,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/QueryDiagnosticsUpdateEvent.java,29,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/QueryEvent.java,30,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/QueryEventType.java,30,8,2,2,4,2,2.00,0,0,0,194,152,97.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/QueryMasterQueryCompletedEvent.java,33,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/QueryStartEvent.java,63,4,2,2,2,1,1.00,0,0,0,184,103,92.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/QueryStopEvent.java,40,94,2,2,94,47,47.00,94,47,47.00,60,42,30.00,No
4,tajo-core/src/main/java/org/apache/tajo/master/event/StageCompletedEvent.java,36,32,4,2,16,7,4.00,0,0,0,378,152,94.50,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/StageContainerAllocationEvent.java,32,40,5,4,20,4,4.00,0,0,0,482,152,96.40,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/StageDiagnosticsUpdateEvent.java,29,12,2,2,6,3,3.00,0,0,0,194,152,97.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/StageEvent.java,30,16,2,2,8,4,4.00,0,0,0,194,152,97.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/StageEventType.java,38,24,6,4,13,4,2.17,2,1,0.33,467,152,77.83,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/StageShuffleReportEvent.java,33,76,2,2,76,38,38.00,76,38,38.00,48,41,24.00,No
4,tajo-core/src/main/java/org/apache/tajo/master/event/StageTaskEvent.java,38,38,4,2,19,7,4.75,0,0,0,419,152,104.75,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/TaskAttemptAssignedEvent.java,37,36,6,4,18,4,3.00,0,0,0,665,152,110.83,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/TaskAttemptEvent.java,31,24,3,2,12,4,4.00,0,0,0,377,152,125.67,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/TaskAttemptEventType.java,45,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/TaskAttemptScheduleEvent.java,32,12,3,2,6,2,2.00,0,0,0,377,152,125.67,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/TaskAttemptStatusUpdateEvent.java,31,12,3,2,6,2,2.00,0,0,0,377,152,125.67,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/TaskAttemptToSchedulerEvent.java,71,265,5,2,263,87,52.60,261,87,52.20,561,152,112.20,No
4,tajo-core/src/main/java/org/apache/tajo/master/event/TaskCompletionEvent.java,30,12,3,2,6,2,2.00,0,0,0,377,152,125.67,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/TaskEvent.java,30,24,3,2,12,4,4.00,0,0,0,377,152,125.67,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/TaskEventType.java,33,8,2,2,4,2,2.00,0,0,0,194,152,97.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/TaskFatalErrorEvent.java,35,18,3,2,9,3,3.00,0,0,0,377,152,125.67,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/TaskRequestEvent.java,56,51,6,4,27,5,4.50,3,1,0.50,665,152,110.83,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/TaskSchedulerEvent.java,35,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/event/TaskTAttemptEvent.java,30,30,3,2,15,5,5.00,0,0,0,377,152,125.67,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/exec/DDLExecutor.java,369,969,5,2,939,434,187.80,909,434,181.80,447,152,89.40,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/exec/NonForwardQueryResultFileScanner.java,149,332,4,3,330,164,82.50,328,164,82.00,327,115,81.75,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/exec/NonForwardQueryResultScanner.java,35,420,17,4,93,14,5.47,-234,5,-13.76,2751,378,161.82,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/exec/NonForwardQueryResultSystemScanner.java,739,1442,8,3,1405,616,175.63,1368,616,171.00,621,115,77.63,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/exec/QueryExecutor.java,350,960,13,5,910,391,70.00,860,391,66.15,868,152,66.77,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/exec/prehook/CreateTableHook.java,48,106,2,2,106,53,53.00,106,53,53.00,162,152,81.00,No
4,tajo-core/src/main/java/org/apache/tajo/master/exec/prehook/DistributedQueryHook.java,24,27,1,1,27,27,27.00,27,27,27.00,10,10,10.00,No
4,tajo-core/src/main/java/org/apache/tajo/master/exec/prehook/DistributedQueryHookManager.java,39,90,2,2,90,45,45.00,90,45,45.00,162,152,81.00,No
4,tajo-core/src/main/java/org/apache/tajo/master/exec/prehook/InsertIntoHook.java,52,122,2,2,122,61,61.00,122,61,61.00,162,152,81.00,No
4,tajo-core/src/main/java/org/apache/tajo/master/rm/TajoRMContext.java,74,24,3,3,12,4,4.00,0,0,0,288,128,96.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/rm/TajoResourceTracker.java,205,32,4,4,18,6,4.50,4,2,1.00,251,114,62.75,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/rm/TajoWorkerContainer.java,101,89,5,4,71,22,14.20,53,22,10.60,477,128,95.40,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/rm/TajoWorkerContainerId.java,79,159,3,3,81,27,27.00,3,1,1.00,288,128,96.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/rm/TajoWorkerResourceManager.java,453,234,12,5,117,32,9.75,0,0,0,1312,301,109.33,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/rm/Worker.java,238,74,2,2,74,37,37.00,74,37,37.00,189,114,94.50,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerEvent.java,32,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerEventType.java,26,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerLivelinessMonitor.java,49,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerReconnectEvent.java,32,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerResource.java,191,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerResourceManager.java,94,54,8,5,26,9,3.25,-2,0,-0.25,544,128,68.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerState.java,37,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerStatusEvent.java,47,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/rule/FileSystemRule.java,104,220,2,2,220,110,110.00,220,110,110.00,324,301,162.00,No
4,tajo-core/src/main/java/org/apache/tajo/master/rule/MasterRuleProvider.java,47,106,2,2,106,53,53.00,106,53,53.00,324,301,162.00,No
4,tajo-core/src/main/java/org/apache/tajo/master/scheduler/QuerySchedulingInfo.java,46,4,2,2,2,1,1.00,0,0,0,184,103,92.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/scheduler/Scheduler.java,31,12,4,3,6,2,1.50,0,0,0,246,103,61.50,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/scheduler/SchedulingAlgorithms.java,43,4,2,2,2,1,1.00,0,0,0,184,103,92.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/master/scheduler/SimpleFifoScheduler.java,127,42,9,5,22,6,2.44,2,1,0.22,379,103,42.11,Yes
4,tajo-core/src/main/java/org/apache/tajo/metrics/CatalogMetricsGaugeSet.java,48,4,2,2,2,1,1.00,0,0,0,184,103,92.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/metrics/WorkerResourceMetricsGaugeSet.java,64,4,2,2,2,1,1.00,0,0,0,184,103,92.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/querymaster/AbstractTaskScheduler.java,46,4,2,2,2,1,1.00,0,0,0,184,103,92.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/querymaster/DefaultTaskScheduler.java,803,665,16,5,339,94,21.19,13,2,0.81,1782,301,111.38,Yes
4,tajo-core/src/main/java/org/apache/tajo/querymaster/FetchScheduleEvent.java,34,4,2,2,2,1,1.00,0,0,0,184,103,92.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/querymaster/Query.java,641,1915,36,7,627,81,17.42,-661,45,-18.36,3611,378,100.31,Yes
4,tajo-core/src/main/java/org/apache/tajo/querymaster/QueryJobEvent.java,35,26,10,4,10,2,1.00,-6,1,-0.60,307,103,30.70,Yes
4,tajo-core/src/main/java/org/apache/tajo/querymaster/QueryMaster.java,458,797,36,7,326,49,9.06,-145,9,-4.03,2183,301,60.64,Yes
4,tajo-core/src/main/java/org/apache/tajo/querymaster/QueryMasterManagerService.java,230,110,13,6,54,12,4.15,-2,0,-0.15,966,152,74.31,Yes
4,tajo-core/src/main/java/org/apache/tajo/querymaster/QueryMasterTask.java,486,655,34,7,352,46,10.35,49,40,1.44,3643,378,107.15,Yes
4,tajo-core/src/main/java/org/apache/tajo/querymaster/Repartitioner.java,1121,1021,26,5,572,93,22.00,123,37,4.73,3348,378,128.77,Yes
4,tajo-core/src/main/java/org/apache/tajo/querymaster/Stage.java,1276,3248,17,6,3066,1342,180.35,2884,1342,169.65,769,152,45.24,Yes
4,tajo-core/src/main/java/org/apache/tajo/querymaster/StageState.java,29,6,4,4,4,1,1.00,2,1,0.50,232,103,58.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/querymaster/Task.java,783,74,8,4,42,12,5.25,10,12,1.25,467,114,58.38,Yes
4,tajo-core/src/main/java/org/apache/tajo/querymaster/TaskAttempt.java,385,42,5,3,33,12,6.60,24,12,4.80,415,114,83.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/querymaster/TaskSchedulerContext.java,54,8,2,2,4,2,2.00,0,0,0,184,103,92.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/querymaster/TaskSchedulerFactory.java,60,30,4,2,14,6,3.50,-2,0,-0.50,378,152,94.50,Yes
4,tajo-core/src/main/java/org/apache/tajo/session/InvalidSessionException.java,23,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/session/NoSuchSessionVariableException.java,23,4,2,2,2,1,1.00,0,0,0,184,103,92.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/session/Session.java,166,8,2,2,4,2,2.00,0,0,0,184,103,92.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/session/SessionConstants.java,20,4,2,2,2,1,1.00,0,0,0,184,103,92.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/session/SessionEvent.java,29,4,2,2,2,1,1.00,0,0,0,184,103,92.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/session/SessionEventType.java,22,4,2,2,2,1,1.00,0,0,0,184,103,92.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/session/SessionLivelinessMonitor.java,45,4,2,2,2,1,1.00,0,0,0,184,103,92.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/session/SessionManager.java,122,6,3,2,3,1,1.00,0,0,0,217,103,72.33,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/ApplicationIdUtils.java,38,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/GeoIPUtil.java,40,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/IndexUtil.java,147,182,8,4,18,4,2.25,-146,3,-18.25,1932,378,241.50,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/JSPUtil.java,361,864,15,5,675,161,45.00,486,160,32.40,1067,152,71.13,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/JvmPauseMonitor.java,193,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-core/src/main/java/org/apache/tajo/util/history/History.java,24,81,3,2,81,27,27.00,81,27,27.00,153,92,51.00,No
4,tajo-core/src/main/java/org/apache/tajo/util/history/HistoryCleaner.java,121,412,5,3,412,136,82.40,412,136,82.40,342,114,68.40,No
4,tajo-core/src/main/java/org/apache/tajo/util/history/HistoryReader.java,264,1062,11,4,995,308,90.45,928,308,84.36,809,152,73.55,No
4,tajo-core/src/main/java/org/apache/tajo/util/history/HistoryWriter.java,538,2130,18,5,1910,450,106.11,1690,450,93.89,1154,152,64.11,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/history/QueryHistory.java,123,501,6,3,478,151,79.67,455,151,75.83,475,152,79.17,No
4,tajo-core/src/main/java/org/apache/tajo/util/history/StageHistory.java,218,898,8,3,854,270,106.75,810,270,101.25,700,152,87.50,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/history/TaskHistory.java,132,515,7,3,508,167,72.57,501,167,71.57,658,152,94.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/metrics/GroupNameMetricsFilter.java,39,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/metrics/LogEventGaugeSet.java,54,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/metrics/MetricsFilterList.java,37,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/metrics/RegexpMetricsFilter.java,44,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/metrics/TajoLogEventCounter.java,70,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/metrics/TajoMetrics.java,110,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/metrics/TajoSystemMetrics.java,181,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/GangliaReporter.java,223,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/MetricsConsoleReporter.java,66,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/MetricsConsoleScheduledReporter.java,29,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/MetricsFileScheduledReporter.java,50,10,2,2,4,2,2.00,-2,-1,-1.00,189,114,94.50,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/MetricsStreamScheduledReporter.java,148,2,2,2,0,0,0,-2,-1,-1.00,189,114,94.50,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/NullReporter.java,27,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/TajoMetricsReporter.java,203,8,2,2,6,3,3.00,4,2,2.00,189,114,94.50,Yes
4,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/TajoMetricsScheduledReporter.java,175,12,2,2,2,1,1.00,-8,-4,-4.00,189,114,94.50,Yes
4,tajo-core/src/main/java/org/apache/tajo/webapp/HttpServer.java,420,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/webapp/QueryExecutorServlet.java,454,385,23,6,276,20,12.00,167,16,7.26,1287,168,55.96,Yes
4,tajo-core/src/main/java/org/apache/tajo/webapp/StaticHttpServer.java,67,40,2,2,26,13,13.00,12,6,6.00,189,114,94.50,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/AbstractResourceAllocator.java,56,42,3,3,21,7,7.00,0,0,0,288,128,96.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/DeletionService.java,100,4,1,1,2,2,2.00,0,0,0,33,33,33.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/ExecutionBlockContext.java,361,200,11,4,75,14,6.82,-50,0,-4.55,690,152,62.73,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/ExecutionBlockSharedResource.java,106,24,6,4,12,3,2.00,0,0,0,1352,378,225.33,No
4,tajo-core/src/main/java/org/apache/tajo/worker/FetchImpl.java,231,110,8,3,58,9,7.25,6,3,0.75,1691,378,211.38,No
4,tajo-core/src/main/java/org/apache/tajo/worker/Fetcher.java,285,406,3,3,207,102,69.00,8,4,2.67,189,114,63.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/ResourceAllocator.java,26,18,3,3,9,3,3.00,0,0,0,288,128,96.00,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/TajoQueryEngine.java,40,39,9,3,15,3,1.67,-9,0,-1.00,1974,378,219.33,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/TajoResourceAllocator.java,329,517,20,7,244,50,12.20,-29,6,-1.45,1271,152,63.55,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/TajoWorker.java,580,313,23,7,181,20,7.87,49,20,2.13,1448,301,62.96,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/TajoWorkerClientService.java,120,447,15,4,161,34,10.73,-125,34,-8.33,687,128,45.80,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/TajoWorkerManagerService.java,155,24,3,2,12,4,4.00,0,0,0,377,152,125.67,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/Task.java,724,625,38,5,262,30,6.89,-101,13,-2.66,3793,378,99.82,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/TaskAttemptContext.java,346,69,13,4,36,8,2.77,3,3,0.23,1799,378,138.38,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/TaskHistory.java,178,78,6,3,48,9,8.00,18,6,3.00,530,152,88.33,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/TaskRunner.java,271,142,12,5,78,12,6.50,14,7,1.17,964,152,80.33,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/TaskRunnerHistory.java,126,90,6,4,45,8,7.50,0,0,0,665,152,110.83,No
4,tajo-core/src/main/java/org/apache/tajo/worker/TaskRunnerManager.java,213,114,16,5,54,7,3.38,-6,4,-0.38,865,152,54.06,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/WorkerHeartbeatService.java,237,126,15,6,51,14,3.40,-24,1,-1.60,904,152,60.27,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/event/TaskRunnerEvent.java,35,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/event/TaskRunnerStartEvent.java,50,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/event/TaskRunnerStopEvent.java,24,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/rule/ConnectivityCheckerRuleForTajoWorker.java,79,246,12,4,208,92,17.33,170,92,14.17,796,301,66.33,Yes
4,tajo-core/src/main/java/org/apache/tajo/worker/rule/WorkerRuleProvider.java,46,108,3,2,107,53,35.67,106,53,35.33,357,301,119.00,No
4,tajo-core/src/test/java/org/apache/tajo/BackendTestingUtil.java,66,24,9,4,11,2,1.22,-2,0,-0.22,1093,301,121.44,Yes
4,tajo-core/src/test/java/org/apache/tajo/HBaseTestClusterUtil.java,163,550,5,3,550,182,110.00,550,182,110.00,618,301,123.60,Yes
4,tajo-core/src/test/java/org/apache/tajo/IntegrationTest.java,20,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/test/java/org/apache/tajo/LocalTajoTestingUtility.java,146,77,16,4,43,5,2.69,9,2,0.56,1228,168,76.75,Yes
4,tajo-core/src/test/java/org/apache/tajo/MiniTajoYarnCluster.java,149,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/test/java/org/apache/tajo/QueryTestCaseBase.java,660,176,22,4,126,14,5.73,76,8,3.45,2664,378,121.09,Yes
4,tajo-core/src/test/java/org/apache/tajo/TajoTestingCluster.java,696,737,44,7,437,38,9.93,137,20,3.11,2401,301,54.57,Yes
4,tajo-core/src/test/java/org/apache/tajo/TestQueryIdFactory.java,53,34,4,2,17,7,4.25,0,0,0,419,152,104.75,Yes
4,tajo-core/src/test/java/org/apache/tajo/TestTajoIds.java,146,96,3,2,48,16,16.00,0,0,0,377,152,125.67,Yes
4,tajo-core/src/test/java/org/apache/tajo/TpchTestBase.java,97,22,5,3,7,2,1.40,-8,0,-1.60,238,92,47.60,Yes
4,tajo-core/src/test/java/org/apache/tajo/benchmark/TestTPCH.java,48,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/test/java/org/apache/tajo/cli/tools/TestDDLBuilder.java,114,36,9,4,18,4,2.00,0,0,0,640,168,71.11,Yes
4,tajo-core/src/test/java/org/apache/tajo/cli/tools/TestTajoDump.java,40,19,5,3,10,2,2.00,1,1,0.20,272,168,54.40,Yes
4,tajo-core/src/test/java/org/apache/tajo/cli/tsql/TestDefaultCliOutputFormatter.java,147,42,3,3,24,8,8.00,6,2,2.00,244,168,81.33,Yes
4,tajo-core/src/test/java/org/apache/tajo/cli/tsql/TestSimpleParser.java,240,15,3,3,12,4,4.00,9,3,3.00,244,168,81.33,Yes
4,tajo-core/src/test/java/org/apache/tajo/cli/tsql/TestTajoCli.java,328,346,16,5,253,36,15.81,160,36,10.00,626,168,39.13,Yes
4,tajo-core/src/test/java/org/apache/tajo/cli/tsql/commands/TestExecExternalShellCommand.java,36,9,3,3,6,2,2.00,3,1,1.00,244,168,81.33,Yes
4,tajo-core/src/test/java/org/apache/tajo/cli/tsql/commands/TestHdfsCommand.java,39,9,3,3,6,2,2.00,3,1,1.00,244,168,81.33,Yes
4,tajo-core/src/test/java/org/apache/tajo/client/TestTajoClient.java,613,584,29,5,365,55,12.59,146,54,5.03,1546,168,53.31,Yes
4,tajo-core/src/test/java/org/apache/tajo/cluster/TestWorkerConnectionInfo.java,30,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/test/java/org/apache/tajo/engine/codegen/TestEvalCodeGenerator.java,268,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/test/java/org/apache/tajo/engine/codegen/TestGeneratorAdapter.java,35,0,0,0,0,0,0,0,0,0,0,0,0,Yes
4,tajo-core/src/test/java/org/apache/tajo/engine/eval/ExprTestBase.java,284,226,18,3,136,37,7.56,46,15,2.56,2517,378,139.83,Yes
4,tajo-core/src/test/java/org/apache/tajo/engine/eval/TestEvalTree.java,314,3,3,3,3,1,1.00,3,1,1.00,1130,378,376.67,Yes
4,tajo-core/src/test/java/org/apache/tajo/engine/eval/TestEvalTreeUtil.java,343,78,6,3,36,11,6.00,-6,0,-1.00,1348,378,224.67,Yes
4,tajo-core/src/test/java/org/apache/tajo/engine/eval/TestIntervalType.java,101,436,4,3,218,86,54.50,0,0,0,176,85,44.00,Yes
4,tajo-core/src/test/java/org/apache/tajo/engine/eval/TestPredicates.java,345,14,2,2,0,0,0,-14,-7,-7.00,24,21,12.00,Yes
4,tajo-core/src/test/java/org/apache/tajo/engine/eval/TestSQLDateTimeTypes.java,42,36,2,2,12,6,6.00,-12,-6,-6.00,143,85,71.50,Yes
4,tajo-core/src/test/java/org/apache/tajo/engine/eval/TestSQLExpression.java,879,124,4,2,68,32,17.00,12,7,3.00,473,301,118.25,Yes
4,tajo-core/src/test/java/org/apache/tajo/engine/function/TestAggFunction.java,52,3,3,3,3,1,1.00,3,1,1.00,1130,378,376.67,Yes
4,tajo-core/src/test/java/org/apache/tajo/engine/function/TestBuiltinFunctions.java,334,582,5,3,582,234,116.40,582,234,116.40,200,103,40.00,Yes
4,tajo-core/src/test/java/org/apache/tajo/engine/function/TestConditionalExpressions.java,217,32,2,2,16,8,8.00,0,0,0,143,85,71.50,Yes
4,tajo-core/src/test/java/org/apache/tajo/engine/function/TestDateTimeFunctions.java,399,787,10,3,447,115,44.70,107,44,10.70,640,301,64.00,Yes
4,tajo-core/src/test/java/org/apache/tajo/engine/function/TestFunctionLoader.java,38,0,0,0,0,0,0,0,0,0,0,0,0,Yes
